entry_time,exit_time,signal,entry_price,stop_loss,tp1,tp2,tp3,lot_size,risk_usd,outcome,net_pnl,r_multiple,tp1_hit,tp2_hit,bars_held,balance,bias,soft_score
2025-03-14 06:00:00,2025-03-14 06:45:00,long,2992.63,2986.82,3001.35,3007.15,3015.87,0.04,23.24,sl,-25.52,-1.098,False,False,3,10087.34,bullish,3
2025-03-14 10:15:00,2025-03-14 12:30:00,long,2992.38,2984.27,3004.55,3012.66,3024.82,0.03,24.33,sl_after_tp1,17.3,0.711,True,False,9,10104.64,bullish,3
2025-03-17 11:15:00,2025-03-17 14:00:00,long,2992.71,2987.63,3000.33,3005.41,3013.03,0.05,25.4,sl_after_tp1,17.45,0.687,True,False,11,10122.09,bullish,3
2025-03-19 14:45:00,2025-03-19 15:30:00,long,3037.15,3028.4,3050.28,3059.03,3072.15,0.03,26.25,sl,-27.96,-1.065,False,False,3,10094.13,bullish,3
2025-03-20 06:30:00,2025-03-20 07:15:00,long,3056.85,3049.24,3068.27,3075.88,3087.29,0.03,22.83,sl,-24.54,-1.075,False,False,3,10069.59,bullish,2
2025-03-25 11:45:00,2025-03-27 12:15:00,long,3023.2,3011.97,3040.05,3051.27,3068.12,0.02,22.46,sl_after_tp2,43.94,1.957,True,True,186,10113.53,bullish,2
2025-03-27 16:15:00,2025-03-28 07:45:00,long,3050.71,3038.81,3068.56,3080.46,3098.31,0.02,23.8,sl_after_tp2,45.92,1.929,True,True,58,10159.45,bullish,2
2025-03-28 08:00:00,2025-03-28 10:15:00,long,3080.43,3071.89,3093.24,3101.78,3114.59,0.03,25.62,sl,-27.33,-1.067,False,False,9,10132.12,bullish,3
2025-03-28 13:00:00,2025-03-28 16:30:00,long,3076.76,3068.52,3089.12,3097.36,3109.72,0.03,24.72,sl,-26.43,-1.069,False,False,14,10105.69,bullish,2
2025-03-31 07:30:00,2025-04-01 19:00:00,long,3111.58,3095.5,3135.7,3151.78,3175.9,0.02,32.16,sl_after_tp1,23.48,0.73,True,False,138,10129.17,bullish,2
2025-04-02 06:00:00,2025-04-02 07:30:00,long,3131.54,3119.65,3149.38,3161.26,3179.1,0.02,23.78,sl,-24.92,-1.048,False,False,6,10104.25,bullish,2
2025-04-02 10:45:00,2025-04-02 13:30:00,long,3125.22,3117.03,3137.5,3145.69,3157.98,0.03,24.57,sl,-26.28,-1.07,False,False,11,10077.97,bullish,3
2025-04-08 09:30:00,2025-04-08 10:30:00,long,3013.65,3002.36,3030.59,3041.88,3058.81,0.02,22.58,sl,-23.72,-1.05,False,False,4,10054.25,bullish,3
2025-04-11 07:45:00,2025-04-11 08:30:00,long,3208.52,3198.8,3223.1,3232.82,3247.4,0.03,29.16,sl,-30.87,-1.059,False,False,3,10023.38,bullish,2
2025-04-11 11:45:00,2025-04-16 06:45:00,long,3216.01,3191.03,3253.48,3278.46,3315.93,0.01,24.98,sl_after_tp2,49.03,1.963,True,True,256,10072.41,bullish,2
2025-04-21 08:15:00,2025-04-21 10:45:00,long,3381.72,3374.75,3392.17,3399.14,3409.6,0.04,27.88,sl_after_tp1,19.62,0.704,True,False,10,10092.03,bullish,2
2025-04-21 13:00:00,2025-04-22 01:00:00,long,3396.84,3382.89,3417.77,3431.72,3452.64,0.02,27.9,sl_after_tp2,54.57,1.956,True,True,44,10146.6,bullish,2
2025-04-22 06:00:00,2025-04-22 11:45:00,long,3476.15,3448.51,3517.61,3545.25,3586.71,0.01,27.64,sl,-28.21,-1.021,False,False,23,10118.39,bullish,3
2025-04-22 13:45:00,2025-04-22 15:45:00,long,3452.42,3438.49,3473.32,3487.25,3508.14,0.02,27.86,sl,-29.0,-1.041,False,False,8,10089.39,bullish,2
2025-05-02 14:30:00,2025-05-02 15:15:00,long,3265.46,3257.81,3276.94,3284.59,3296.06,0.03,22.95,sl,-24.66,-1.075,False,False,3,10064.73,bullish,2
2025-05-06 10:30:00,2025-05-06 18:30:00,long,3373.19,3362.93,3388.58,3398.84,3414.23,0.02,20.52,sl_after_tp2,38.82,1.892,True,True,32,10103.55,bullish,3
2025-05-07 06:00:00,2025-05-08 08:45:00,long,3388.75,3357.63,3435.43,3466.55,3513.23,0.01,31.12,sl,-31.69,-1.018,False,False,103,10071.86,bullish,2
2025-05-08 10:15:00,2025-05-08 18:30:00,long,3338.29,3321.41,3363.61,3380.49,3405.81,0.01,16.88,sl_after_tp1,12.34,0.731,True,False,33,10084.2,bullish,2
2025-05-15 11:15:00,2025-05-15 15:45:00,long,3151.47,3136.68,3173.65,3188.44,3210.63,0.02,29.58,sl_after_tp2,56.92,1.924,True,True,18,10141.12,bullish,2
2025-05-15 16:15:00,2025-05-15 17:00:00,long,3192.11,3182.64,3206.32,3215.79,3229.99,0.03,28.41,sl_after_tp1,20.36,0.716,True,False,3,10161.48,bullish,3
2025-05-16 06:00:00,2025-05-16 07:45:00,long,3208.13,3202.53,3216.53,3222.13,3230.53,0.05,28.0,sl_after_tp2,48.61,1.736,True,True,7,10210.09,bullish,2
2025-05-19 06:30:00,2025-05-19 17:00:00,long,3218.2,3200.15,3245.27,3263.32,3290.4,0.01,18.05,sl_after_tp1,13.22,0.732,True,False,42,10223.31,bullish,2
2025-05-23 16:15:00,2025-05-26 03:15:00,long,3350.93,3332.6,3378.42,3396.75,3424.25,0.01,18.33,sl,-18.9,-1.031,False,False,40,10204.41,bullish,3
2025-05-29 11:30:00,2025-05-29 14:30:00,long,3280.45,3271.65,3293.65,3302.45,3315.65,0.03,26.4,sl_after_tp2,50.69,1.92,True,True,12,10255.1,bullish,2
2025-05-29 15:30:00,2025-05-30 05:15:00,long,3313.64,3301.48,3331.88,3344.04,3362.28,0.02,24.32,sl,-25.46,-1.047,False,False,51,10229.64,bullish,3
2025-06-06 06:00:00,2025-06-06 09:00:00,long,3361.4,3353.54,3373.19,3381.05,3392.84,0.03,23.58,sl_after_tp1,16.72,0.709,True,False,12,10246.36,bullish,2
2025-06-09 14:30:00,2025-06-09 14:45:00,long,3320.66,3313.75,3331.02,3337.93,3348.3,0.04,27.64,sl,-29.92,-1.082,False,False,1,10216.44,bullish,2
2025-06-12 08:30:00,2025-06-12 09:15:00,long,3374.57,3369.99,3381.44,3386.02,3392.89,0.06,27.48,sl,-30.9,-1.124,False,False,3,10185.54,bullish,2
2025-06-12 13:30:00,2025-06-13 04:30:00,long,3382.24,3362.92,3411.22,3430.54,3459.52,0.01,19.32,sl_after_tp2,36.96,1.913,True,True,56,10222.5,bullish,3
2025-06-13 06:45:00,2025-06-13 09:45:00,long,3425.56,3410.88,3447.58,3462.26,3484.28,0.02,29.36,sl,-30.5,-1.039,False,False,12,10192.0,bullish,2
2025-06-13 11:15:00,2025-06-13 13:45:00,long,3423.75,3412.77,3440.22,3451.2,3467.67,0.02,21.96,sl,-23.1,-1.052,False,False,10,10168.9,bullish,2
2025-06-13 16:00:00,2025-06-13 17:00:00,long,3440.83,3432.3,3453.62,3462.15,3474.95,0.03,25.59,sl,-27.3,-1.067,False,False,4,10141.6,bullish,3
2025-06-25 06:45:00,2025-06-25 16:00:00,long,3328.33,3317.95,3343.9,3354.28,3369.85,0.02,20.76,sl,-21.9,-1.055,False,False,37,10119.7,bullish,2
2025-06-30 11:30:00,2025-06-30 12:30:00,long,3289.64,3279.92,3304.22,3313.94,3328.52,0.03,29.16,sl,-30.87,-1.059,False,False,4,10088.83,bullish,2
2025-07-01 06:00:00,2025-07-01 08:15:00,long,3317.3,3312.31,3324.79,3329.78,3337.26,0.05,24.95,sl_after_tp2,46.01,1.844,True,True,9,10134.84,bullish,2
2025-07-01 10:00:00,2025-07-01 15:15:00,long,3336.31,3328.2,3348.48,3356.58,3368.75,0.03,24.33,sl_after_tp2,45.92,1.887,True,True,21,10180.76,bullish,3
2025-07-03 16:45:00,2025-07-07 04:15:00,long,3332.19,3308.53,3367.68,3391.34,3426.83,0.01,23.66,sl,-24.23,-1.024,False,False,93,10156.53,bullish,2
2025-07-14 09:45:00,2025-07-14 15:15:00,long,3368.94,3360.03,3382.3,3391.21,3404.58,0.03,26.73,sl,-28.44,-1.064,False,False,22,10128.09,bullish,3
2025-07-14 16:30:00,2025-07-14 17:15:00,long,3357.28,3351.38,3366.13,3372.03,3380.88,0.04,23.6,sl,-25.88,-1.097,False,False,3,10102.21,bullish,2
2025-07-15 11:00:00,2025-07-15 11:15:00,long,3363.34,3359.62,3368.92,3372.64,3378.22,0.07,26.04,sl,-30.03,-1.153,False,False,1,10072.18,bullish,2
2025-07-17 10:00:00,2025-07-17 10:30:00,long,3333.98,3327.89,3343.12,3349.21,3358.34,0.04,24.36,sl,-26.64,-1.094,False,False,2,10045.54,bullish,2
2025-07-18 11:45:00,2025-07-21 14:45:00,long,3347.43,3336.72,3363.49,3374.2,3390.27,0.02,21.42,sl_after_tp2,41.33,1.93,True,True,104,10086.87,bullish,2
2025-07-23 14:30:00,2025-07-23 15:45:00,long,3428.69,3422.09,3438.59,3445.19,3455.09,0.04,26.4,sl,-28.68,-1.086,False,False,5,10058.19,bullish,2
2025-07-31 09:30:00,2025-07-31 19:00:00,long,3300.41,3290.47,3315.32,3325.26,3340.17,0.03,29.82,sl,-31.53,-1.057,False,False,38,10026.66,bullish,3
2025-08-01 13:00:00,2025-08-01 15:30:00,long,3294.59,3288.24,3304.12,3310.47,3319.99,0.04,25.4,tp3,56.16,2.211,True,True,10,10082.82,bullish,3
2025-08-04 06:45:00,2025-08-05 12:45:00,long,3360.4,3347.82,3379.27,3391.85,3410.72,0.02,25.16,sl_after_tp1,18.23,0.725,True,False,116,10101.05,bullish,3
2025-08-07 15:30:00,2025-08-08 04:00:00,long,3385.04,3370.4,3407.0,3421.64,3443.6,0.02,29.28,sl_after_tp1,21.32,0.728,True,False,46,10122.37,bullish,3
2025-08-08 06:45:00,2025-08-08 13:30:00,long,3395.77,3387.02,3408.89,3417.64,3430.77,0.03,26.25,sl,-27.96,-1.065,False,False,27,10094.41,bullish,3
2025-08-08 15:30:00,2025-08-08 16:00:00,long,3398.95,3388.84,3414.11,3424.22,3439.39,0.02,20.22,sl,-21.36,-1.056,False,False,2,10073.05,bullish,2
2025-08-21 16:45:00,2025-08-22 06:00:00,long,3339.35,3332.69,3349.34,3356.0,3365.99,0.04,26.64,sl,-28.92,-1.086,False,False,49,10044.13,bullish,2
2025-08-25 06:00:00,2025-08-25 12:15:00,long,3366.56,3362.06,3373.31,3377.81,3384.56,0.06,27.0,sl,-30.42,-1.127,False,False,25,10013.71,bullish,2
2025-08-25 13:00:00,2025-08-26 02:00:00,long,3367.78,3361.57,3377.1,3383.31,3392.62,0.04,24.84,sl,-27.12,-1.092,False,False,48,9986.59,bullish,2
2025-08-26 06:00:00,2025-08-28 22:45:00,long,3370.96,3352.45,3398.73,3417.24,3445.0,0.01,18.51,sl_after_tp2,36.76,1.986,True,True,251,10023.35,bullish,2
2025-09-01 06:00:00,2025-09-01 10:15:00,long,3473.42,3465.52,3485.27,3493.17,3505.02,0.03,23.7,sl_after_tp1,16.81,0.709,True,False,17,10040.16,bullish,3
2025-09-01 11:00:00,2025-09-01 12:30:00,long,3477.3,3469.33,3489.26,3497.23,3509.18,0.03,23.91,sl,-25.62,-1.072,False,False,6,10014.54,bullish,2
2025-09-01 16:15:00,2025-09-02 04:45:00,long,3477.91,3468.06,3492.68,3502.53,3517.31,0.03,29.55,sl_after_tp2,60.17,2.036,True,True,36,10074.71,bullish,3
2025-09-02 06:00:00,2025-09-02 09:15:00,long,3494.48,3486.84,3505.94,3513.58,3525.04,0.03,22.92,sl,-24.63,-1.075,False,False,13,10050.08,bullish,2
2025-09-02 10:00:00,2025-09-02 10:45:00,long,3484.11,3479.63,3490.83,3495.31,3502.03,0.06,26.88,sl,-30.3,-1.127,False,False,3,10019.78,bullish,2
2025-09-02 15:00:00,2025-09-02 15:15:00,long,3490.56,3482.28,3502.98,3511.26,3523.68,0.03,24.84,sl,-26.55,-1.069,False,False,1,9993.23,bullish,3
2025-09-03 14:00:00,2025-09-03 19:15:00,long,3546.26,3537.65,3559.18,3567.79,3580.7,0.03,25.83,sl_after_tp2,49.03,1.898,True,True,21,10042.26,bullish,3
2025-09-04 09:30:00,2025-09-08 10:15:00,long,3539.11,3512.73,3578.68,3605.06,3644.63,0.01,26.38,sl_after_tp2,52.52,1.991,True,True,187,10094.78,bullish,3
2025-09-08 10:30:00,2025-09-08 17:45:00,long,3613.11,3602.48,3629.06,3639.69,3655.63,0.02,21.26,sl_after_tp2,40.24,1.893,True,True,29,10135.02,bullish,3
2025-09-10 13:30:00,2025-09-10 14:30:00,long,3654.67,3649.96,3661.74,3666.45,3673.51,0.05,23.55,sl,-26.4,-1.121,False,False,4,10108.62,bullish,2
2025-09-16 11:15:00,2025-09-16 18:00:00,long,3694.61,3684.87,3709.22,3718.96,3733.57,0.03,29.22,sl,-30.93,-1.059,False,False,27,10077.69,bullish,2
2025-09-17 16:45:00,2025-09-17 21:00:00,long,3678.7,3670.22,3691.42,3699.9,3712.62,0.03,25.44,sl_after_tp2,51.97,2.043,True,True,17,10129.66,bullish,2
2025-09-18 10:45:00,2025-09-18 16:30:00,long,3658.95,3646.25,3678.0,3690.7,3709.75,0.02,25.4,sl,-26.54,-1.045,False,False,23,10103.12,bullish,2
2025-09-24 06:45:00,2025-09-24 12:30:00,long,3765.45,3757.12,3777.94,3786.27,3798.77,0.03,24.99,sl_after_tp1,17.78,0.711,True,False,23,10120.9,bullish,1
2025-09-24 14:15:00,2025-09-24 17:00:00,long,3765.23,3757.07,3777.47,3785.63,3797.87,0.03,24.48,sl,-26.19,-1.07,False,False,11,10094.71,bullish,2
2025-09-25 06:00:00,2025-09-25 11:00:00,long,3735.17,3725.9,3749.08,3758.34,3772.25,0.03,27.81,sl_after_tp2,52.92,1.903,True,True,20,10147.63,bullish,2
2025-09-25 11:15:00,2025-09-25 14:00:00,long,3757.68,3749.11,3770.53,3779.1,3791.96,0.03,25.71,sl,-27.42,-1.067,False,False,11,10120.21,bullish,3
2025-09-26 10:45:00,2025-09-26 17:00:00,long,3747.99,3740.43,3759.33,3766.89,3778.23,0.03,22.68,sl_after_tp2,47.32,2.086,True,True,25,10167.53,bullish,2
2025-09-29 06:00:00,2025-09-30 06:00:00,long,3797.25,3774.99,3830.64,3852.9,3886.29,0.01,22.26,sl_after_tp2,43.46,1.952,True,True,92,10210.99,bullish,2
2025-09-30 10:00:00,2025-09-30 10:30:00,long,3854.23,3848.29,3863.14,3869.08,3877.99,0.04,23.76,sl,-26.04,-1.096,False,False,2,10184.95,bullish,2
2025-09-30 14:00:00,2025-09-30 17:00:00,long,3806.77,3797.23,3821.08,3830.62,3844.93,0.03,28.62,tp3,64.12,2.24,True,True,12,10249.07,bullish,2
2025-10-01 07:00:00,2025-10-01 11:15:00,long,3860.84,3849.2,3878.3,3889.94,3907.4,0.02,23.28,sl_after_tp2,46.58,2.001,True,True,17,10295.65,bullish,1
2025-10-01 11:30:00,2025-10-01 15:15:00,long,3891.82,3875.94,3915.64,3931.52,3955.34,0.02,31.76,sl,-32.9,-1.036,False,False,15,10262.75,bullish,3
2025-10-01 15:30:00,2025-10-01 15:45:00,long,3875.44,3865.5,3890.35,3900.29,3915.2,0.03,29.82,sl,-31.53,-1.057,False,False,1,10231.22,bullish,2
2025-10-02 06:00:00,2025-10-02 16:30:00,long,3868.98,3859.0,3883.95,3893.93,3908.9,0.03,29.94,sl_after_tp2,58.62,1.958,True,True,42,10289.84,bullish,2
2025-10-06 07:45:00,2025-10-06 08:30:00,long,3938.67,3929.6,3952.28,3961.35,3974.95,0.03,27.21,sl,-28.92,-1.063,False,False,3,10260.92,bullish,3
2025-10-06 13:00:00,2025-10-06 19:00:00,long,3938.47,3926.67,3956.17,3967.97,3985.67,0.02,23.6,sl_after_tp2,45.67,1.935,True,True,24,10306.59,bullish,2
2025-10-07 11:30:00,2025-10-07 14:45:00,long,3952.68,3946.12,3962.52,3969.08,3978.92,0.04,26.24,sl_after_tp2,47.66,1.816,True,True,13,10354.25,bullish,2
2025-10-08 06:00:00,2025-10-08 10:00:00,long,4013.44,4003.78,4027.93,4037.59,4052.08,0.03,28.98,sl_after_tp2,54.88,1.894,True,True,16,10409.13,bullish,3
2025-10-08 10:15:00,2025-10-08 22:00:00,long,4036.22,4026.29,4051.12,4061.04,4075.94,0.03,29.79,sl_after_tp1,21.39,0.718,True,False,47,10430.52,bullish,2
2025-10-09 07:15:00,2025-10-09 17:00:00,long,4038.28,4016.8,4070.5,4091.98,4124.2,0.01,21.48,sl,-22.05,-1.027,False,False,39,10408.47,bullish,2
2025-10-10 09:00:00,2025-10-13 01:15:00,long,3971.22,3945.49,4009.81,4035.55,4074.14,0.01,25.73,sl_after_tp2,51.87,2.016,True,True,61,10460.34,bullish,2
2025-10-13 07:30:00,2025-10-13 19:00:00,long,4057.64,4035.76,4090.46,4112.34,4145.16,0.01,21.88,sl_after_tp2,43.46,1.986,True,True,46,10503.8,bullish,2
2025-10-14 10:30:00,2025-10-15 12:15:00,long,4120.03,4084.3,4173.62,4209.35,4262.95,0.01,35.73,sl_after_tp2,67.51,1.889,True,True,99,10571.31,bullish,2
2025-10-16 09:15:00,2025-10-16 19:15:00,long,4224.37,4200.76,4259.78,4283.39,4318.81,0.01,23.61,sl_after_tp2,47.35,2.006,True,True,40,10618.66,bullish,2
2025-10-21 09:45:00,2025-10-21 10:30:00,long,4343.23,4319.68,4378.55,4402.1,4437.43,0.01,23.55,sl,-24.12,-1.024,False,False,3,10594.54,bullish,2
2025-10-23 06:15:00,2025-10-23 10:30:00,long,4095.54,4074.0,4127.85,4149.39,4181.7,0.01,21.54,sl_after_tp1,15.84,0.735,True,False,17,10610.38,bullish,2
2025-10-23 10:45:00,2025-10-23 11:00:00,long,4094.17,4087.72,4103.84,4110.3,4119.97,0.04,25.8,sl_after_tp2,47.52,1.842,True,True,1,10657.9,bullish,2
2025-10-29 06:15:00,2025-10-29 09:00:00,long,3953.74,3940.79,3973.16,3986.11,4005.54,0.02,25.9,sl_after_tp2,53.11,2.051,True,True,11,10711.01,bullish,2
2025-10-29 11:00:00,2025-10-29 20:30:00,long,4016.45,3970.24,4085.76,4131.98,4201.29,0.01,46.21,sl,-46.78,-1.012,False,False,38,10664.23,bullish,3
2025-10-30 07:15:00,2025-10-30 11:00:00,long,3950.24,3938.75,3967.47,3978.96,3996.2,0.02,22.98,tp3,51.71,2.25,True,True,15,10715.94,bullish,2
2025-10-30 11:15:00,2025-10-30 13:15:00,long,4004.44,3971.81,4053.39,4086.02,4134.96,0.01,32.63,sl,-33.2,-1.017,False,False,8,10682.74,bullish,3
2025-11-10 06:15:00,2025-11-10 08:15:00,long,4053.66,4047.25,4063.27,4069.68,4079.3,0.04,25.64,sl_after_tp2,48.87,1.906,True,True,8,10731.61,bullish,3
2025-11-10 11:00:00,2025-11-11 02:30:00,long,4075.01,4053.39,4107.44,4129.06,4161.49,0.01,21.62,sl_after_tp2,42.16,1.95,True,True,58,10773.77,bullish,2
2025-11-11 06:00:00,2025-11-11 07:00:00,long,4143.09,4135.42,4154.6,4162.27,4173.77,0.04,30.68,sl,-32.96,-1.074,False,False,4,10740.81,bullish,3
2025-11-11 11:45:00,2025-11-11 16:15:00,long,4141.86,4132.87,4155.34,4164.33,4177.82,0.03,26.97,sl,-28.68,-1.063,False,False,18,10712.13,bullish,3
2025-11-13 06:00:00,2025-11-13 16:30:00,long,4217.65,4187.15,4263.4,4293.9,4339.65,0.01,30.5,sl,-31.07,-1.019,False,False,42,10681.06,bullish,3
2025-11-17 14:30:00,2025-11-17 15:45:00,long,4082.66,4061.61,4114.23,4135.28,4166.86,0.01,21.05,sl,-21.62,-1.027,False,False,5,10659.44,bullish,2
2025-11-18 15:45:00,2025-11-18 18:00:00,long,4065.21,4044.91,4095.66,4115.96,4146.41,0.01,20.3,sl,-20.87,-1.028,False,False,9,10638.57,bullish,3
2025-12-01 06:45:00,2025-12-01 07:00:00,long,4245.68,4235.2,4261.4,4271.88,4287.6,0.03,31.44,sl,-33.15,-1.054,False,False,1,10605.42,bullish,2
2025-12-03 06:00:00,2025-12-03 07:30:00,long,4220.39,4209.95,4236.05,4246.49,4262.15,0.03,31.32,sl,-33.03,-1.055,False,False,6,10572.39,bullish,2
2025-12-11 11:45:00,2025-12-11 12:30:00,long,4218.49,4213.01,4226.71,4232.19,4240.41,0.05,27.4,sl,-30.25,-1.104,False,False,3,10542.14,bullish,2
2025-12-11 15:45:00,2025-12-11 17:30:00,long,4220.97,4208.11,4240.26,4253.12,4272.41,0.02,25.72,sl_after_tp2,50.7,1.971,True,True,7,10592.84,bullish,2
2025-12-12 06:00:00,2025-12-12 09:00:00,long,4269.02,4262.11,4279.39,4286.3,4296.66,0.04,27.64,sl_after_tp2,53.83,1.947,True,True,12,10646.67,bullish,1
2025-12-12 10:15:00,2025-12-12 11:45:00,long,4294.34,4284.83,4308.61,4318.12,4332.38,0.03,28.53,sl_after_tp2,54.45,1.909,True,True,6,10701.12,bullish,3
2025-12-12 14:15:00,2025-12-12 17:15:00,long,4332.58,4314.06,4360.36,4378.88,4406.66,0.01,18.52,sl,-19.09,-1.031,False,False,12,10682.03,bullish,2
2025-12-15 06:00:00,2025-12-15 07:45:00,long,4328.2,4321.86,4337.71,4344.05,4353.56,0.04,25.36,sl_after_tp2,46.11,1.818,True,True,7,10728.14,bullish,2
